timestamp,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_temp_c,gpu_power_w,kv_cache_pct,requests_running,requests_waiting,gen_tokens_total,prompt_tokens_total,preemptions,prefix_cache_hit_rate,ttft_avg_ms,itl_avg_ms,e2e_avg_ms
2026-03-13T13:53:58.538662,80014.0,97887.0,100.0,80.0,299.99,3.1807372175980952,1.0,0.0,1661.0,41.0,0.0,0.0,335.5286121368408,52.63408706747016,0
2026-03-13T13:54:00.602670,80014.0,97887.0,100.0,80.0,300.0,3.2401902497027346,1.0,0.0,1699.0,41.0,0.0,0.0,335.5286121368408,52.67520824028234,0
2026-03-13T13:54:02.699752,80014.0,97887.0,100.0,81.0,299.96,3.3293697978596937,1.0,0.0,1738.0,41.0,0.0,0.0,335.5286121368408,52.71764236327081,0
2026-03-13T13:54:04.743796,80014.0,97887.0,100.0,81.0,300.04,3.388822829964333,1.0,0.0,1775.0,41.0,0.0,0.0,335.5286121368408,52.7572938635857,0
2026-03-13T13:54:06.773160,80014.0,97887.0,100.0,81.0,300.0,3.4482758620689613,1.0,0.0,1812.0,41.0,0.0,0.0,335.5286121368408,52.79680341358419,0
2026-03-13T13:54:08.806705,80014.0,97887.0,100.0,81.0,299.99,3.5374554102259204,1.0,0.0,1849.0,41.0,0.0,0.0,335.5286121368408,52.834317267856676,0
2026-03-13T13:54:10.843465,80014.0,97887.0,100.0,81.0,299.98,3.5969084423305597,1.0,0.0,1887.0,41.0,0.0,0.0,335.5286121368408,52.87225892364771,0
2026-03-13T13:54:12.920582,80014.0,97887.0,100.0,82.0,300.0,3.745541022592147,1.0,0.0,1963.0,41.0,0.0,0.0,335.5286121368408,52.94659733843109,0
2026-03-13T13:54:14.951473,80014.0,97887.0,100.0,82.0,299.96,3.8049940546967864,1.0,0.0,2000.0,41.0,0.0,0.0,335.5286121368408,52.98225885492722,0
2026-03-13T13:54:16.988225,80014.0,97887.0,100.0,82.0,300.02,3.864447086801426,1.0,0.0,2037.0,41.0,0.0,0.0,335.5286121368408,53.01635596709245,0
2026-03-13T13:54:19.027225,80014.0,97887.0,100.0,82.0,299.96,3.953626634958385,1.0,0.0,2074.0,41.0,0.0,0.0,335.5286121368408,53.05094849107569,0
2026-03-13T13:54:21.060605,80014.0,97887.0,100.0,83.0,300.02,4.013079667063025,1.0,0.0,2111.0,41.0,0.0,0.0,335.5286121368408,53.085074254028655,0
2026-03-13T13:54:23.091462,80014.0,97887.0,100.0,83.0,299.94,4.0725326991676525,1.0,0.0,2148.0,41.0,0.0,0.0,335.5286121368408,53.1184057829531,0
2026-03-13T13:54:25.123481,80014.0,97887.0,100.0,83.0,299.99,4.161712247324612,1.0,0.0,2185.0,41.0,0.0,0.0,335.5286121368408,53.15197089743671,0
2026-03-13T13:54:27.163468,80014.0,97887.0,100.0,83.0,300.03,4.2211652794292505,1.0,0.0,2222.0,41.0,0.0,0.0,335.5286121368408,53.184351156236154,0
2026-03-13T13:54:29.194580,80014.0,97887.0,100.0,83.0,300.02,4.280618311533891,1.0,0.0,2258.0,41.0,0.0,0.0,335.5286121368408,53.21547177536551,0
2026-03-13T13:54:31.224819,80014.0,97887.0,100.0,83.0,299.98,4.340071343638529,1.0,0.0,2295.0,41.0,0.0,0.0,335.5286121368408,53.247144964253934,0
